device_id,customer_id,device_type,os,browser,ip_first_seen,last_seen,device_fingerprint
bc339a2c-6174-4d34-b36a-394d4d8eb802,eb37a4bf-fb4f-4c8b-ba80-0e84bed487a8,Mobile,iOS,Chrome,216.20.4.129,2026-06-18,d7f136d999e5936be9099a4560cb2900a568bedcb0712df6de1f9ed7875b4c20
33e88438-1c61-4106-93ab-b489eef32278,19d693a1-e187-4e7e-b192-5f4def45d64f,Mobile,iOS,Chrome,9.244.239.242,2026-03-07,4b3bdbd6198b53ea302d20fc0e9d87ee420445eee4e38c0bf9626255f3da42b9
d767c4cc-9418-4b38-93e2-f8af66b0432e,177f4e9e-4b50-468e-8d28-632c37b473e0,Mobile,Android,Chrome,51.226.168.34,2026-03-12,03b8f4d099f4dd0903c35df62c3fd92feb013a7ee547897c9c6a737ba6555230
b5e444f3-97ae-469a-b9a1-3a217c5d6468,1fbb7f16-0ac7-41eb-ac9c-87ecaa8f000b,Mobile,Android,Chrome,160.138.242.7,2026-05-09,1131f272be18a9f61fe0e71d2d9b6842986fcad6ed37d29524c5233120ccd4f5
8c25e520-b907-461b-b1a1-21560af0bfee,0fe61de5-2bae-47de-b893-b64a5a66e62b,Mobile,Android,Chrome,38.104.163.227,2026-01-04,d072f932b904544cec059aec8bc393111ca98c94d3283b7c9f52152ad1d4fdc4
af74d329-9f4d-4e01-9d84-982ee2353d8a,0d442740-db11-4280-9830-96a21b5f73fb,Mobile,Android,Chrome,59.35.34.169,2026-05-27,ea033f3eb2e3ad3c4eeade69a8c74acef59e4309e2d8a30c82b8b4d1b6759857
ed9950d0-bda3-48ff-9d4d-11465e41ccb3,f77cbeed-1539-4ee6-8914-7b5440d93e89,Mobile,Android,Chrome,150.2.149.166,2026-01-13,41d6c12ab4cf1c019d2fb2ba21be53ce210797d6f13d62c7fa5fe494c97df5ff
ced47f9b-69a9-4157-98d6-8fdd2ae5f681,cb664a5f-465e-4ab7-a287-16ebd6fef7d5,Mobile,Android,Chrome,76.126.232.44,2026-06-01,26f3c552e1d74820faa30d43bd40b134587ef3e2c35dd966e71d17162483fed3
5d3a6b44-6f86-49bd-b7ef-092ab3f25f16,0172dbb7-e2d0-4d79-87f2-ea0dfecd50b0,Tablet,iPadOS,Chrome,119.106.97.37,2026-05-22,603de3cbab93da7c1fd17a77834f569217bbedad0a6605586704fa2d616d0d73
dcdd92fa-953f-47e1-a7ac-31b06a22a6e5,5f600cca-44c8-4de6-9234-d993a05079dc,Mobile,Android,Chrome,195.83.5.46,2026-02-21,8f06fbdea4286c84e3ee4fef7a7169f08467f5c8e0346042ff3904eeb1ff25e8
eba9b33b-307a-40b0-97bf-a00d392c2da7,c05bf50c-e276-4704-bfe8-6266e445b4d2,Mobile,Android,Chrome,223.54.51.215,2026-02-21,b731d6bbaed7d79b39c7f661c0b9a8d058703cdc7e9881319850f191ed5dfce6
2d7f7a20-6d61-4250-a62f-c593b3b24103,6bd67a8b-2c02-40f6-9c33-2d07a3f2e95b,Mobile,Android,Edge,40.39.240.186,2026-01-28,3f592a09e14be9a0a64dc4c05718f651132b201f1b7657b9b2b005d9c1d3fdec
2e004230-91ee-4ae9-b285-de4d41f3a25e,b6a439ff-1ce7-4ccd-9145-17dab7406044,Mobile,Android,Safari,12.224.153.146,2026-03-24,4c8310729be314bd1568040700aa95f1f3b559dd6396934d9df6a210ae8bdc93
0d30da72-5825-47d6-973b-2cfb1545e492,d1b55d12-bfe8-4501-b922-22aff8a5c2a9,Mobile,iOS,Safari,166.90.224.215,2026-02-09,e0c43986913a29fa85dcb8c450e44e420e84ea7152b631a9172002226c52ced1
70aae67f-edcc-45a0-8467-132201b0387d,bc53c5f7-3e22-4ea8-b126-faa4d651d00c,Laptop,macOS,Chrome,115.159.80.239,2026-01-29,90748539fb00166abf3da58ca3bd2e28b8cb59e8ac532bf0b4a6f1b97ea2fa7d
425874eb-c481-4d95-a833-f5a58d904cb3,397f0186-4789-4847-bb2d-f764016bc974,Mobile,Android,Chrome,1.123.59.85,2026-02-11,c1e7fe08ea069addaabb7f2732ea2854acb243468f5d1c53fe97750a3678ddf8
981bba09-e6fc-48b8-b5ce-c3e19d02582d,108e8b9c-4dc4-4213-9d31-3c0dbb9794ce,Mobile,Android,Chrome,8.222.220.86,2026-03-27,01759ce9275821bc6608254a6a02ee5ea6fbba34d6cb3d5c615d32fcc0081fc2
4f82abbe-b6fd-4001-95ff-c8da476df771,1ae6b8f2-3b31-4fa0-b201-91cccb1e7f49,Mobile,iOS,Chrome,73.56.92.205,2026-05-20,3b9f40249bd7dcf03ea4ee3ee95140ca296399f31e21cdf658c6c0ae1d32af26
14120c95-97d4-471a-8826-7805579d0e48,8b9184ae-c237-4840-a091-8cce5ccf0f6e,Mobile,Android,Chrome,165.226.80.73,2026-04-29,da763437c47b2fab2402ba8c624759ed9696ecf982d8af4b3baccc2a804413ad
8ea7a34f-dbe3-4bef-abd4-e8a531b2d5d9,72df6bc8-4aa2-4be6-8e03-43dfe524b2b5,Laptop,Windows,Chrome,206.174.127.36,2026-03-24,132de603949ea86119c3f1ea327464cb468684d852d230a9cc2b6a36bcecd51e
c234fc9c-2a9a-46bf-b737-630683af45cf,ce7a1389-6d8d-4f98-992a-91f17c6a55e4,Mobile,Android,Safari,64.212.174.40,2026-02-10,6a881e01006869ab052dc96928db5bdfc786f148d6b0e7266827b8aba002ecc5
046cfdef-cefa-4102-95d3-f6d3870dfd00,bb9928ba-2293-4afb-94dd-610245512bf4,Mobile,iOS,Safari,69.198.246.91,2026-05-19,021f1be419758c1ffad7432d5e46865590730b3c2f7752c46b1ce5ed70308a94
06dcbb42-4792-476e-b795-6b4a00dca903,af7b5ff6-203a-4a33-b49a-a73e51cc494a,Mobile,Android,Chrome,162.218.125.21,2026-04-30,d5726baae394be8cefa602359ebb4db6ed04a79674aa14959edf5d74413f7c68
0a4c7633-71bb-48bd-a344-9bc7117a90f9,f703ca9a-14e3-403c-8d5d-05449cdba47e,Mobile,Android,Chrome,129.219.238.229,2026-03-19,75792ca2f1c93d9b25cd09515841e97653bee6bb8040c216630637f85afd0dac
919d21da-df2f-4888-a544-7c5455337883,4c38bec2-dff8-4bd4-89dd-ad1972087331,Tablet,iPadOS,Chrome,179.173.1.160,2026-06-15,6d47c4457a4e96eefaa003f9f0e6a87e719160833329fc0f8a5ce35f0cfdde5f
f17b51f9-0b61-4a2e-aba0-557308fc527c,193c7901-7d00-4e0b-803a-4d6d724f1ca8,Tablet,iPadOS,Chrome,173.253.16.149,2026-02-09,0037b650a364c404f4b932bd1894df74387aaf208855cfab3ae521f6be623fde
beeb45ea-e3cf-4d44-aa5c-40bf1a42781d,10d25ccf-99c1-49f0-8117-940e2d87ae54,Mobile,Android,Safari,59.98.251.143,2026-05-30,ff336faa8be02cafaaffc1e6daafb254f64674f2c8a822956463ad2c7486cf5e
f28e2380-7cb0-4e01-b951-18ad175f03ec,e934acaf-56ef-4dca-bf83-cd3bf77cf7f3,Mobile,Android,Chrome,213.247.117.82,2026-03-13,f634a7d1f6a2797a9bbff925e867d6309da0d75f048b95cd587f63d4dfc17b02
1b61ed49-7b32-46e0-88d3-0e07c0bc13fb,8620a726-583d-4702-816a-b8eb43e3a8f4,Mobile,Android,Safari,209.235.136.169,2026-03-10,3324d6abb6d6d179c20b7d0512f2970e225f577aa7b0fa74095dbe41f3a93a9c
9f06cb16-761e-4629-987e-906c6c100104,c0d7a581-719e-4534-9ab0-dcca6adcb5be,Laptop,macOS,Chrome,103.145.31.64,2026-02-13,a74290c7ee548b0c1b9f114ed638bdcb066ffccd280bcb1d5add4039a759b40b
bdc6f7c6-f5b8-4e3a-b0ac-5951c6a6997d,c50fe46b-5ab8-477b-860c-2355ee938ac4,Mobile,Android,Safari,69.25.183.147,2026-01-07,982cf0116bb2f43357ea67ed93063d7ead9ef908486425ecb01dc399a25b51ed
a983dbd6-47a2-4756-a7f6-9498e5cbed7e,d76e640e-8b3d-44c0-aa3b-1a1cce0309c6,Mobile,Android,Safari,213.129.73.73,2026-02-16,3de250fba474d33db18ccd20707500ea2ac87fc58b528e28d96aaee7547d8753
a98fbe6e-c6dc-4705-9237-6d55cc9844f2,e82ba398-3539-4fdf-8b26-b203f9f45a68,Mobile,iOS,Edge,93.193.213.49,2026-05-14,bc1d45bfdf55a9cb906c6ac82a1d31c8102b85e93cd2ebd5315dbcd613d90a1d
68af5ed9-f21a-436c-8cdb-c441a3d1c316,5fc3c67c-9e56-4eff-9fa9-fd5d615b9239,Mobile,iOS,Safari,185.219.33.237,2026-01-27,8a14adaa835ff0bc64df23373b467d1204840a75e4789b7bf3490158ed333d3c
3ab29700-1267-48ff-ae99-eb70c14aaa3d,d6a77eaa-f9eb-44e9-927d-9e5ed04d634f,Mobile,Android,Edge,6.237.230.81,2026-03-25,ec232fb53575e990f310f7bf9ad68a663174ba4d6ea8e3a8f288212f40fe10ea
24003e55-66d4-4ce1-9deb-186778a0e96d,9c356f60-346f-4a15-bc3d-52166124dbb0,Laptop,Windows,Chrome,219.138.113.40,2026-04-13,f3776fee85d59f8c46209a7ad95cb86988c8b58ec1a3a4c32f4d46068853b979
c764ca8c-253f-4c79-b702-19e5d7544f09,63d4f0ba-5be3-4880-bb53-17fe8478724e,Laptop,Windows,Chrome,90.28.200.76,2026-04-08,86a4f522451ed7e25382e8e9745d81a5be929bb9c7d27bee60dbbe9ee8e434dc
25bceeab-6432-403a-a0f5-91ba283322d9,53143f48-3bc9-4807-b8fd-6690a73d641d,Mobile,Android,Chrome,42.170.72.190,2026-01-31,2ae6578764677b7cb1450a50d514858cad0ecc4189cac38fe43fd89e936d2df4
ab718d5c-c950-4446-8248-1bf80cb8ca99,74e83a1f-aa0c-4b8f-9034-da3d886a1015,Mobile,iOS,Chrome,173.60.212.71,2026-01-16,2c08840754490fff75e94d39c549cf51996d43f98aba3a848e553c6389809f72
6f186eac-5c71-4a03-a28a-76f826b26c74,c05bf50c-e276-4704-bfe8-6266e445b4d2,Mobile,iOS,Safari,113.249.225.99,2026-03-03,2c4e57df84b264853322b9f62c53fab7a55fd6f11bbc48f0a83fc62798b860b8
1e22bf96-17ac-4717-8a69-cffd76b567cb,07e362d5-a8fc-41f9-aba2-976f94ca0e5f,Mobile,Android,Chrome,31.124.34.152,2026-06-04,01a78fb0e5a096a6b91d740bec468885a8e33a85bb131aad0b2d2df78719b408
1950b87a-2d17-41ad-90c7-60c23d8a5b43,7acc675f-a97f-4b73-b6a7-133a068236e8,Laptop,Windows,Chrome,185.28.189.15,2026-01-09,07d88c78e43eb21163cb6e3855d3c392e3e885f9453835cff444f1e2d4edce27
1bbc9fd7-ca9d-48ed-b2fb-a5e34501d97f,b78d19a4-d8a0-4a09-ad04-9e9bf1397ff9,Mobile,Android,Chrome,203.224.76.22,2026-06-13,3aad5e77f50553bb49fdd192b5c63aea34c4c840f36eb6283087e9ad33c5c8ba
b9165832-a0e0-4573-a02b-6cbc81e52ba4,68cb3222-d80b-4fa5-9a63-0c49d223c243,Laptop,Windows,Chrome,35.143.132.56,2026-03-26,fe388dc985720a9867538350dae74fa81222c280dabf10a8b6d437c5dd7ac743
07fd381e-3684-4aee-930c-f5c6b63eb548,d645756f-8913-4c8f-b72b-21b825d74433,Tablet,iPadOS,Edge,8.160.132.15,2026-01-07,7f545358138ff84fa40227f6b60b2288329eec5d28fcf943003fac4be2ff9abb
c7123cc5-b717-42fc-99fa-7dd23b85ba1d,19f93ea9-5210-4e48-b5ce-771394e56214,Mobile,Android,Safari,187.117.187.87,2026-03-19,493c28c5ce8d941d27e13d62281c9bf430b710ee98e24a8fb5acf8dab235157c
a669728c-a908-4268-b8db-e88fd8e2ba94,5a3feb19-3a02-497a-ab39-ad716c6ac1ac,Mobile,iOS,Safari,72.156.100.204,2026-04-23,48730fd2922b2f70f879079357885ef80c098687643a16b2a3eeb8ddf902e849
30a44985-33dc-4a46-9ca8-2e8cd5d32daf,95ee7264-4ee1-48de-b217-365236efc14b,Laptop,Windows,Chrome,176.165.27.31,2026-03-26,4c4a09cfb6f7f6ea3c713aeb6b8d4b3c233d18d9cb9d5040848f2df6898833ae
e9a73420-7e01-42b6-8f6f-a79181642de2,cba3b732-0160-4dc7-b07b-9e71fc73b21b,Mobile,Android,Safari,138.134.255.22,2026-02-21,6d5b3c1df01367e1efae96e94845e84e0dd26ce398db2626ad939de10895850f
fdafe544-b158-43be-881a-656786a5f29c,5c9a1c2d-8589-4e43-b0c6-633336596c7b,Mobile,Android,Edge,164.95.203.58,2026-06-12,fea9466af1857cdb8753696a26bc4b3962d9445e0650b419ecb0bf784ff810ad
f5479920-5a15-4d91-aa93-b3341293c2d2,34f8453c-4ac2-420c-9849-e71531ca6784,Mobile,Android,Safari,138.11.37.72,2026-02-19,42f3c42dbe320cd9c73208feef915fb64bbbe4ed8269fa8aa3f18ada2c017d36
1d3823f6-8d3c-4c35-a671-f73b6a380dea,b6a439ff-1ce7-4ccd-9145-17dab7406044,Mobile,Android,Chrome,114.110.74.77,2026-06-11,d6f564b1dc12244b9f9404d928f7a82a7de9d49d07726a11b2bcdf09ac424914
e1ac981c-d8bc-4b44-8fb7-9113c795ba84,af7b5ff6-203a-4a33-b49a-a73e51cc494a,Laptop,Windows,Chrome,134.102.214.96,2026-02-27,3d96dddd211f4d9544eb33c054278b3d2d38d9adf29f71f18cad82d7bc577e95
dae8a452-0e2a-4153-b4da-6a3f723d4b48,0fea047e-a7c4-4dd6-a1a5-ae8ec536d5ec,Mobile,Android,Chrome,142.51.131.192,2026-05-06,6735b177dd5c3f7c661336f18ce4f7d7663f3a2a62f72a22f68ec73b568daa4e
8100e794-9225-4247-a497-938c82bc2659,fb1ef84f-29c0-4aed-be7f-8e3a8944009f,Mobile,Android,Chrome,133.43.149.14,2026-04-25,35dfab49de91813329641d1da863667af43720885cf09373f673bf00257f3beb
e4c4178c-4e7d-462d-97f2-d8e9aaf8a71e,9b704341-ecf0-4a68-a211-10f094ba4761,Mobile,iOS,Chrome,49.115.163.69,2026-05-22,f5e63ead8b256dffe47c8277966c887fb8c645b671ac9a9c75f79878e1d34266
2ee37124-e105-4cf0-abe0-08b91afa583f,f8b38547-c8e0-4a1f-b9f8-5a2ff56ec4f4,Laptop,Windows,Chrome,171.169.102.41,2026-04-04,8ed83af2c51fd7f365c9d73e0b3d0df3bf2b57d08ffb271871bc3beeb777ea90
adb08230-d816-456a-bd4c-13802b8c05c8,b78d19a4-d8a0-4a09-ad04-9e9bf1397ff9,Mobile,Android,Chrome,87.120.156.88,2026-02-23,aac00d6798f26dd7a84e847f3b0eebdfab57982997cac7f752d7af10bb20f91c
0bc7bd72-4e8d-4fb9-9d8e-d320fc644cf5,a9c379f7-8c76-49a0-bf73-d7680a09afd0,Mobile,Android,Chrome,136.66.151.152,2026-01-14,2be6f7e012a4f95a4d1ae7cac567e6237664e6ce43ac636a1029aa5ca9c7bdcf
8435db4a-4f1a-477f-8cb8-eb6f440f1bcf,ff7bba26-a61c-4774-a16d-6a638d2ecea8,Laptop,Windows,Chrome,77.170.206.81,2026-04-19,10f3a87fa3e9356f8160df50df3d0a47dfab213d10bf9452231519f5206109a5
db94dac8-266c-4e31-a130-2653e0d7b7b1,8b9184ae-c237-4840-a091-8cce5ccf0f6e,Laptop,Windows,Chrome,87.185.134.205,2026-04-25,5b72f5e28d6726fad3ebdc0d250efd61dbb49facd9985699a32e13d24847db86
7893e8c7-b637-4153-9b26-29c0c38bb3c1,20b02146-e1ac-4246-9f79-292d712d01c2,Laptop,Windows,Chrome,20.141.188.111,2026-01-22,10f79bd524935123423363b3165dc11737028cfd897219d6ae4fe32c41930cf6
b62a5ca3-874b-478c-a089-4a79d5785cdb,5c9a1c2d-8589-4e43-b0c6-633336596c7b,Mobile,iOS,Chrome,154.111.205.228,2026-02-08,7c409b99b3938c4a9c89de7c0dedc3d212c2ed70c0fb66a38055eead6ec08578
66eac55b-666f-4290-9bbb-6c1d96c2f872,2d26f113-4fd5-42b1-9419-36d509688374,Laptop,Windows,Edge,95.254.44.17,2026-02-20,71c89ad25b311cf01c0fa08119ccf688e90441ed487f5a38b1faf29d3cd04bf7
e4a050fe-ddb3-478a-a083-f9238071dcf3,0e8d09bc-a2d1-436e-a234-afbc95c205e3,Mobile,Android,Edge,34.98.89.153,2026-04-04,c2e113fae350bc8b58d8c9b9c5d77be2a64690c7a21aa60a19881e2193388f51
3931971a-97ce-4662-a691-0ced881ae6ec,cc75eeec-afc5-4ba7-994a-e951ea66f4d7,Laptop,Windows,Safari,24.15.125.36,2026-02-16,17ce05665c2f02552fc617da1bdb9018a8c8a539a092bed2ca8d6e301b095c14
22b6eacb-c77f-4b87-9429-2acbac6456f2,5de56598-5044-4c78-86f6-ee6555c8db85,Laptop,Windows,Chrome,209.97.46.6,2026-06-05,57c669f63eae57146ab8141a47fcec92c19ae07dc038e5769c148f3df31594e4
2de2d60a-8b61-4337-8e95-fe8276392b75,78fe165f-d86a-4d7c-bfa1-9c608b1d0311,Mobile,iOS,Chrome,117.236.82.66,2026-01-21,1b54b50be56638bf811687f509399a489ce3bc376f5499a6808cd1563ad54242
8c895204-51b5-4fe3-bd8d-f6a2522adfe2,76a0caf9-a1bf-496e-a3a3-e16785b3c0da,Mobile,Android,Chrome,30.200.93.128,2026-05-10,5437030815acce7dde94bc4c2f1702f671df689b0528fa8959f212c34a064f78
04bddc35-b52d-43b4-8512-120477c51dfa,51c8c6f9-9ae9-40ba-9677-a2ac4f204b30,Laptop,macOS,Firefox,7.103.198.133,2026-03-03,e96ced7e1dd03337489d2ca91cefe0842557a959261f4b098a0f498a24f14269
18bb4c60-da53-4d40-9447-2e2d3cc29822,6989bfa0-cb33-47b5-a14f-e36949cebe6f,Mobile,Android,Chrome,200.222.245.249,2026-01-22,3a15a5397b161d0298cfebd195d5d7c8fcd56c35c7dfecb66fd78210d51ab110
2e6846b1-cc05-4064-b4e5-c08f2536fb6f,f441e4eb-0b9b-48c5-8384-d03885bfbb39,Mobile,iOS,Firefox,74.118.121.83,2026-02-21,c4e71ed024f4df2e6f98e28cc62f6a9ec932d1859a0598d37eac86c69937c63b
55355eb9-b4ae-4c39-ada0-67a5f63328ce,7c74cc3c-089a-4c55-9647-64f6b281dd6a,Mobile,iOS,Chrome,53.40.81.230,2026-04-02,831beed95c979baf2805bdcde8bb2029f139f866515d8350873988f65a801bb6
4503da07-dd5f-4102-b423-890968decf9d,47f596c3-235f-47f0-a451-7966a1a75012,Laptop,Windows,Chrome,210.202.12.10,2026-03-10,fff3556499384695ea0c3d20d267f2a071b4597988ef11cf96876ed88b32e10e
943553f7-37a7-4678-a6d5-dd1c047f0616,ab9752ff-b5c6-41d3-a8f4-dd77db6a10f2,Laptop,Windows,Safari,139.41.61.201,2026-01-13,5086e4a68bfad4c228d10dbb6b59ded30cb9f99e85974bcb634c0c29bece01de
b065f767-afe7-49f5-872a-a93146a8c61c,1fdbac0e-5990-492c-beb7-cb5e7ab158ff,Mobile,Android,Edge,111.243.93.199,2026-04-14,71b77362ab4179c6d7127f1cb6dfef51befa657a3ffd10d491445c138ea7f85c
90a84b95-0ef9-4d29-a6a3-fe5da6a00c9a,60b91c0e-e069-4657-9d87-d6660636cf92,Tablet,iPadOS,Chrome,3.85.24.192,2026-04-21,dc4d0286503c979c29a53b23a8a764afd1ba17de5dd70dff2822263a608ab14f
9104dc36-9c3a-4355-a5f7-d48ef437f72c,4e7fa966-c128-4965-bdfe-9e60615b63f0,Mobile,Android,Chrome,100.155.105.28,2026-02-04,fb0618c958f52bb4bbd39d5d3280f5fa686aa203096742ddc4a0e807ad440235
7d3e5a4e-3620-4e7b-8e57-0775007a5492,c05bf50c-e276-4704-bfe8-6266e445b4d2,Mobile,Android,Chrome,129.164.62.92,2026-05-26,de3224b89c7d7fc85331887d700795c4c4102d2ac2123ede883b1c81feb59ec8
80cbf28b-1797-4084-98d3-b5bcb310cc69,b54e84fa-57b4-4c5c-b18b-4e9ae31fbe84,Mobile,Android,Chrome,117.138.173.228,2026-05-31,7ec6f18de0fdae1992a2b0fd5a4f52f464dcd8260097d001b2e83068d0f78d9f
12ccfebd-4b3a-49fd-9e39-cd19e7eaaf38,99bdf4c3-6972-4b93-ae69-90ae80ec5d3c,Mobile,Android,Chrome,195.26.132.182,2026-06-02,86878f6251bf2fd6fe3b404d6cd75b1771bad1efe553f50b6b24e67f031cb6cb
8531214a-27db-4c4f-a7c2-b3999ae5abbb,19f93ea9-5210-4e48-b5ce-771394e56214,Mobile,Android,Chrome,18.101.186.20,2026-03-13,9508254b3dc802a891ef2a47f3f83c3293d91dd213c88e86924e39224bf8d168
3492a347-f451-4e41-ae52-1be1e68e3e83,0eacfa0e-60c1-4f8c-9703-3fc74a818606,Mobile,iOS,Chrome,62.190.85.77,2026-01-31,8dd3bebaf585d021da9d35426130b22d2ae1a4a49df83388e777f16ba186d6c5
966e03d8-5471-4c36-8441-ca2666c0e3cd,905c887f-67a6-4649-9c28-cabe699fe697,Mobile,Android,Chrome,46.49.161.7,2026-06-07,ac61f791845d3bf61b5d6559277ded2fb92683312f9656e53e60ed906ed9a521
869e95a8-413c-4761-85ac-7ed879ec20d7,9ceaa9b8-8ac1-4d00-a8e2-d01ecef68734,Laptop,macOS,Edge,88.163.237.203,2026-01-02,e52c9161d18097ad838e4f83ae14932606028c9efe78fc447d8172124a54cbb5
6b8ad121-b26b-4243-96ac-3b7001a0eec8,bdf1e283-4c29-4a4b-aefa-8e96ed3d945d,Mobile,Android,Chrome,183.247.50.36,2026-05-01,08bfcd19e9542f77a3bd28f42efa100e222f40a68a3c3c9e8b1264ee85d261ba
3a1fe161-5ff0-403a-b3bf-a26e031aec87,6e1addb0-7a46-426d-86f1-a26811fc0b3c,Mobile,Android,Chrome,209.98.99.159,2026-02-15,34d19d4480294e913e467341e6b2cb7ac55ab3666cf7a3275bdea7a477198099
c3bab75e-cd07-4664-b523-175cc9d6ae20,6ae6a0d2-2d8e-428d-86d3-8a33a0bd28fe,Mobile,iOS,Chrome,40.7.212.99,2026-03-05,e0dc3bc515afd6a737136dcf1bf514782ae8047b59ac2ecc84ed1ab69e1d0c06
28d1fc1a-b6cd-42b3-bff6-78e45d203d09,e7b11f11-f154-4d90-adef-3feccbf9d638,Mobile,iOS,Chrome,151.49.41.136,2026-01-01,56cb0a8f8cb2c0c641b9180d085d2b5c7bd8e738155c4535db7ebc9eb5cd4904
474c8a61-83b9-4e11-b7d2-c809ca2b71b8,5eb2e098-9037-49d4-a1c7-6b2fd6e13a62,Laptop,Windows,Chrome,155.101.231.216,2026-05-23,8891c78bf82beb7b6cea6c0eed5ca454721a6ad77c68af403f79ae328efd28ab
417749fc-d7de-4afc-b35b-a0cb9f23dee8,d09b9fc8-47e5-42eb-8c36-3769075677fd,Mobile,Android,Chrome,201.120.143.250,2026-02-25,efe319fc02d8b24457c3a6a1f0b75068992f689036dc368726ac4eea2b810765
0aa5b56c-08a8-4d6e-8b70-da9e897d211c,328a62ab-d893-400c-a8f6-3f3b09c11c03,Mobile,Android,Chrome,5.48.17.168,2026-03-25,c044e51f073cb05c14b30fd3ab7cce1574d801b43792e8b427faedc02fd00e62
807c1f7b-c299-4292-92c6-a3e8dd31457f,bb9928ba-2293-4afb-94dd-610245512bf4,Laptop,Windows,Edge,86.84.134.124,2026-01-09,65966e74cc401d2c6e762de9408920faf13e7b966a2826bb7ddaf3402e2ff485
9bf5a744-4ead-4bf4-b0bf-79ac4eefe43b,95bfed6c-2da8-452a-852b-09809cda43e2,Laptop,Windows,Chrome,130.61.167.12,2026-05-02,216442480da48430f50f384a72f016456dee352c909c1148e1ea55a367902a85
8e7fcf75-f31f-4d28-a162-2a074c890bc7,b54e84fa-57b4-4c5c-b18b-4e9ae31fbe84,Mobile,Android,Chrome,131.195.44.75,2026-06-12,332b4a2bd75896f6f905a38a76965152ff13ee8ea04d8ccaab9e78da785facd1
ca0a4be1-498d-4508-81ed-f429d4b3fba8,20513f37-da21-41ae-baaf-44b48ec97154,Mobile,Android,Chrome,222.91.76.12,2026-01-02,83739f53fa3177c44015cc33c078a9bb57969d97d07011b09d98a592f8461278
d8beccd5-9527-4ad8-b6d6-29c79f44fc63,b6354737-f26e-4e4c-90f1-fbb8e28b54a0,Mobile,Android,Edge,40.228.109.168,2026-01-04,309b3a6ee255865b3d5fa8d2ff8a9e85b178fb3e04e84093e8ebadd07d813fb0
e932ac1c-1af1-4202-b3ea-664aed8083b3,bb12dd1d-a495-40a7-b9a4-1bbde997547d,Mobile,Android,Safari,27.18.42.38,2026-02-10,5886e94ffcdd02152584513508b2009df6d76a136e7aa46c9328f97daeb30f29
f9272f4e-326a-4903-ab3f-70a6f9b56d84,30b2d3c8-9da5-4af6-8875-e2837497694a,Mobile,iOS,Safari,133.204.39.145,2026-05-02,d3c8e2a5932e2d93287d751da9e5ac275b8af264863cea2cd07131c5c133581c
cad7be83-410e-483d-920b-92a70480bd7c,9b704341-ecf0-4a68-a211-10f094ba4761,Mobile,iOS,Chrome,45.20.252.242,2026-05-30,54c5ef35a5a451315547aecc040723e8175f9f25fcd600d1cfc8e91b193e8ef6
bf90aa6a-67ce-4272-8b84-8f9dfe4b52fc,5b1072eb-b2fb-419f-bee1-d95edd4f2049,Mobile,Android,Edge,207.110.172.213,2026-05-03,9dfd349f98bbe075b9df2bcebe6e5a45ed895d5ca513aac892d8315a4ce63161
857dd031-555f-4ce9-954c-b5647c64e43f,51cb20a7-f648-4ad6-8cdc-0fb88ba38591,Tablet,Android,Chrome,116.103.175.19,2026-03-22,51cc072cd775e3882709af17d5039c87ef65234beb6cc406b139785b2370fe97
b1600a89-f25c-435b-8fc3-6ff2735549ca,f441e4eb-0b9b-48c5-8384-d03885bfbb39,Mobile,Android,Edge,15.30.207.240,2026-06-05,4d3e1536f1e04245c582ee9ca92b45940396fbb07ce04746486dcb10864616d6
130793cd-b8a5-4049-a4be-4bc2ff9aa027,0cccb11f-df28-4804-8a07-71e096c266c0,Mobile,Android,Chrome,193.18.77.207,2026-03-21,6efa6fd0fe2159d7f33b91c95a55ac926975e3401d1d90fe4562c05b54646e61
676bda5b-9a5d-4c49-b634-a9841dd2385a,ba6dd0f4-87ff-44f2-aa4b-76a7fd9dcdcd,Mobile,Android,Firefox,178.228.114.112,2026-04-06,3cfb3ab3199863416d7205ce17fcaefeb6b5a0efac2998eeef84615eb9bcbe63
07fd976f-8576-4fc1-b396-56866bbb1195,02c957a9-c7c9-4261-ab8a-d1d46cd1ad11,Tablet,iPadOS,Chrome,30.31.134.14,2026-05-18,eef403f4b8e6801bff9375346dff8118250c17042d788c75c8b7760c3ee1cf57
7511b223-06ca-4a5a-8e2c-a3404dad150f,f703ca9a-14e3-403c-8d5d-05449cdba47e,Mobile,Android,Edge,175.76.124.120,2026-01-30,6f48e5ed8c5b7ce45e55f1ade7d7189b4d56d759590cf114e1fce983388a60c3
1f96cdae-19a8-414a-98f6-bc01d9159ae8,ba560a4e-5c9f-4b77-b287-7c9cd41b39b3,Mobile,Android,Chrome,15.78.133.126,2026-04-11,be8bd2f2e140f1e04dcb2332da15d8f851e24b34caab28f454edb468c9edd2d8
041415c6-3f5b-425a-9db8-1a98e81b4350,95ee7264-4ee1-48de-b217-365236efc14b,Mobile,Android,Firefox,37.0.52.47,2026-04-25,eb81631fae002a1b7bde824a7fae56f7378d6a0783ee7652fb48dc4f8fc97b79
564c9443-3033-4e29-b85f-4b7725d90a3f,6c99c632-b7d1-47b6-959e-94e709d61f4c,Mobile,Android,Chrome,43.222.29.177,2026-06-03,6b7d1e82409238bec33b568199fc82ab2dff77203fa8871d9529cf2250070b46
